Product ID,Product Name,Product Category,Product Description,Price,Stock Quantity,Warranty Period,Product Dimensions,Manufacturing Date,Expiration Date,SKU,Product Tags,Color/Size Variations,Product Ratings
2MS56COL,Smartphone,Home Appliances,Product_MDE6I,402.15,9,2,14x6x14 cm,15-03-2023,01-01-2026,F3505E,"30M,X2Y",Green/Large,3
7LWDWBHZ,Monitor,Home Appliances,Product_T9ZG8,225.85,47,3,8x6x5 cm,01-01-2023,01-01-2024,XTCJAK,"78Z,J7U",Green/Large,1
WSQ5L8I0,Headphones,Home Appliances,Product_I2BUP,174.49,99,1,10x19x7 cm,15-03-2023,01-01-2024,CJ16RK,"I5Z,SQR",Green/Large,5
7KNLTRJ4,Laptop,Clothing,Product_Y021G,131.25,54,2,19x11x11 cm,30-07-2023,01-01-2026,M5P9IQ,"E22,0DE",Blue/Medium,1
DVQZCSPT,Smartphone,Electronics,Product_YESMJ,249.04,53,1,5x12x7 cm,15-03-2023,01-01-2026,0APJW5,"W51,4YV",Red/Small,3
MASMF9DR,Headphones,Electronics,Product_PQ9YF,459.75,37,2,11x6x18 cm,15-03-2023,01-01-2024,KCVO9C,"P1R,K75",Green/Large,5
CC113SLI,Smartphone,Home Appliances,Product_1932V,212.13,84,2,10x12x7 cm,30-07-2023,01-01-2025,YPBKXL,"27R,BTK",Blue/Medium,4
WVYZIJWE,Headphones,Electronics,Product_VKYLV,208.47,70,1,7x12x20 cm,30-07-2023,01-01-2024,DZHLIK,"B2V,6QQ",Red/Small,5
ENW8YR5O,Smartphone,Home Appliances,Product_TQG1Q,75.71,41,2,13x7x9 cm,15-03-2023,01-01-2026,LDGWZ1,"5RF,YEY",Red/Small,5
C0LX6JPC,Smartphone,Home Appliances,Product_NEF3Y,466.84,81,2,15x19x11 cm,30-07-2023,01-01-2025,LIM4PI,"6NZ,MPO",Green/Large,3
F7HICAFN,Headphones,Home Appliances,Product_EUN3D,421.18,26,1,15x18x10 cm,30-07-2023,01-01-2026,K08C6S,"IOE,027",Red/Small,2
AY6C916O,Monitor,Electronics,Product_S32CO,443.98,15,1,19x8x14 cm,30-07-2023,01-01-2024,P1DLZY,"N4F,ZQH",Green/Large,2
84QMLB2F,Smartphone,Home Appliances,Product_CRSIL,111.32,67,1,7x9x19 cm,01-01-2023,01-01-2024,LJE358,"11Y,PWY",Green/Large,1
DCWDNBDF,Monitor,Electronics,Product_V7Q8W,241.71,44,1,14x20x19 cm,15-03-2023,01-01-2025,9FDFJK,"IMP,8TD",Blue/Medium,3
YAM7JLH6,Smartphone,Electronics,Product_P7RVO,234.31,54,1,8x9x6 cm,15-03-2023,01-01-2024,GAFJUL,"204,PD1",Blue/Medium,5
APM8F371,Smartphone,Home Appliances,Product_8IBJE,18.7,75,1,14x7x17 cm,30-07-2023,01-01-2024,Q5CUVM,"BJ8,VZJ",Green/Large,2
EFE3DSV3,Smartphone,Clothing,Product_FEXJJ,98.39,65,2,14x8x17 cm,30-07-2023,01-01-2025,4QX5V8,"U86,JNT",Green/Large,1
F1A74VIK,Monitor,Clothing,Product_V3V9J,234.99,45,3,7x20x9 cm,30-07-2023,01-01-2025,HFB211,"N9D,OZ4",Green/Large,4
F410G4HM,Headphones,Electronics,Product_XQRD3,350.87,18,2,7x12x10 cm,30-07-2023,01-01-2024,M9DE5Q,"DL5,HIE",Red/Small,4
P8KXXN0I,Headphones,Clothing,Product_0YZJJ,37.09,7,1,20x14x12 cm,01-01-2023,01-01-2024,P6UMGN,"PC6,VW5",Red/Small,2
T4F2EW7G,Monitor,Home Appliances,Product_VSWHF,229.05,100,3,5x6x9 cm,01-01-2023,01-01-2025,8CE8EZ,"QVL,QKX",Green/Large,5
HC2GFKSW,Monitor,Electronics,Product_EYAJH,31.49,60,3,7x7x5 cm,01-01-2023,01-01-2026,WBOUEX,"26D,K1G",Red/Small,4
QFHNFA1R,Laptop,Electronics,Product_1H9WK,294.48,29,1,10x14x10 cm,30-07-2023,01-01-2026,Q13Y0Y,"4KP,Q7L",Red/Small,3
VLXDVTKB,Laptop,Home Appliances,Product_012WQ,432.2,19,3,14x9x15 cm,15-03-2023,01-01-2025,FPW4VS,"KT3,1ZZ",Green/Large,5
UPWUDGXZ,Smartphone,Home Appliances,Product_V0TG1,66.17,33,1,7x12x16 cm,15-03-2023,01-01-2026,7HWITP,"DS4,ZR3",Red/Small,3
9NRZC1W3,Laptop,Home Appliances,Product_4EWAZ,56.68,20,2,19x17x13 cm,30-07-2023,01-01-2024,5TTCRM,"2WK,GHK",Blue/Medium,3
0370JQHC,Laptop,Home Appliances,Product_TNQKK,407.68,71,1,11x16x12 cm,30-07-2023,01-01-2025,LPMHDU,"PWM,KUM",Green/Large,1
HKOHMO1F,Smartphone,Clothing,Product_FX4IV,298.75,9,2,8x19x18 cm,01-01-2023,01-01-2024,N56FC3,"YGE,QVX",Red/Small,1
OHHFNE9E,Monitor,Home Appliances,Product_YLP5N,416.36,77,3,8x6x9 cm,01-01-2023,01-01-2025,HJK0SF,"JUL,XLQ",Red/Small,1
DUW426DI,Smartphone,Electronics,Product_J638S,37.19,97,3,11x12x5 cm,30-07-2023,01-01-2026,VBG02V,"NM7,XHW",Green/Large,2
84IV80NW,Laptop,Clothing,Product_XKSBW,34.93,80,3,20x8x18 cm,01-01-2023,01-01-2026,N85RZR,"C2U,OFO",Blue/Medium,3
UHB7GTHF,Monitor,Clothing,Product_ML79P,218.71,80,2,14x16x11 cm,01-01-2023,01-01-2026,JJ2CPZ,"8H8,YC4",Green/Large,1
QCNXBVSX,Laptop,Home Appliances,Product_KWUV3,424.28,96,1,7x18x15 cm,30-07-2023,01-01-2026,SOLTXP,"RBT,GYH",Red/Small,1
SDVVPQDL,Laptop,Electronics,Product_2C4TA,450.11,90,2,5x17x5 cm,30-07-2023,01-01-2024,9BLKBP,"8FH,IRJ",Blue/Medium,1
J28GC9UD,Smartphone,Electronics,Product_KTLOP,366.69,94,1,12x17x20 cm,01-01-2023,01-01-2026,M5KXVL,"ILF,GWO",Green/Large,1
GS6UGIEZ,Headphones,Home Appliances,Product_4HYB1,262.5,49,2,17x14x9 cm,01-01-2023,01-01-2024,M05CRW,"Y11,U5W",Green/Large,1
B6MW1LI8,Headphones,Electronics,Product_8IUH7,28.34,76,2,17x9x19 cm,30-07-2023,01-01-2026,5M8VDJ,"CLV,21Y",Green/Large,4
K7BX4FEZ,Monitor,Home Appliances,Product_FM4RL,103.83,25,1,13x18x16 cm,01-01-2023,01-01-2026,67UPPS,"LNN,HWG",Green/Large,5
UD54UOUW,Headphones,Electronics,Product_RWCDH,127.27,11,2,13x12x17 cm,15-03-2023,01-01-2026,98I7T1,"FCE,9LA",Red/Small,2
S8OKEJ7G,Monitor,Home Appliances,Product_YKX7F,22.46,42,2,6x18x18 cm,30-07-2023,01-01-2024,0IZ4TI,"RG2,MGJ",Green/Large,2
QS86EXMN,Headphones,Clothing,Product_T2P8E,176.73,65,2,16x13x12 cm,01-01-2023,01-01-2026,K40JF9,"MPI,YI6",Red/Small,4
KBB3WM78,Smartphone,Clothing,Product_3JB13,389,15,3,18x15x9 cm,30-07-2023,01-01-2026,1FFO1M,"2TA,IPZ",Green/Large,1
RDFPJN67,Smartphone,Clothing,Product_8YKE4,300.56,88,3,9x15x20 cm,01-01-2023,01-01-2026,1R456B,"L4H,YCT",Blue/Medium,3
YOF2BQGW,Smartphone,Home Appliances,Product_ZF85R,378.39,18,2,9x5x14 cm,30-07-2023,01-01-2024,11U6FI,"3L0,CTM",Red/Small,5
71DU3Z8A,Monitor,Home Appliances,Product_BC5UK,175.29,29,2,12x20x16 cm,15-03-2023,01-01-2024,NW50U6,"NSB,1T6",Green/Large,3
ZAKUXNNC,Laptop,Electronics,Product_JYYKL,406.21,97,1,10x6x16 cm,15-03-2023,01-01-2026,K01RN9,"EHC,OSJ",Red/Small,5
ZXR3UI80,Headphones,Clothing,Product_PWYBO,469.56,12,1,12x16x18 cm,15-03-2023,01-01-2026,CRGJEC,"OH4,3SE",Green/Large,1
09256UT8,Smartphone,Home Appliances,Product_5U4WI,292.89,5,3,7x14x10 cm,01-01-2023,01-01-2025,W9GX5N,"HU5,0HD",Blue/Medium,1
8UKOO47I,Smartphone,Clothing,Product_TDLRH,392.52,88,2,6x8x15 cm,30-07-2023,01-01-2024,TSVB0M,"TMY,4SP",Blue/Medium,5
NX5Q4DOT,Laptop,Electronics,Product_V5NZZ,127.37,16,3,15x13x15 cm,01-01-2023,01-01-2024,KDI7QO,"4YQ,J80",Blue/Medium,4
5UQDA478,Smartphone,Electronics,Product_EQC9M,280.59,2,3,10x14x16 cm,01-01-2023,01-01-2026,TLJPOL,"D2T,57F",Blue/Medium,4
M6BY88FA,Headphones,Clothing,Product_CT18I,125.74,57,2,14x20x7 cm,15-03-2023,01-01-2025,OFEZCR,"T27,R39",Green/Large,5
XNJQXRM1,Laptop,Electronics,Product_0PX05,32.71,37,1,15x19x5 cm,01-01-2023,01-01-2026,V3UIA8,"PGW,63E",Green/Large,5
1DRKTV5N,Headphones,Home Appliances,Product_INNM8,259.38,52,1,9x15x20 cm,01-01-2023,01-01-2026,ZXT2MO,"5MI,5M0",Green/Large,5
3NVXP85W,Monitor,Clothing,Product_0H2VN,100.36,85,3,14x12x5 cm,01-01-2023,01-01-2025,Z0IH9M,"F2C,DPW",Blue/Medium,2
IQ81NFCS,Laptop,Electronics,Product_FKXN8,358.2,74,3,20x16x10 cm,15-03-2023,01-01-2025,MFB866,"I16,CFO",Red/Small,1
FQ59XM9I,Monitor,Home Appliances,Product_ZAEOI,30.45,12,2,18x10x16 cm,01-01-2023,01-01-2025,HXA0FE,"WO4,G26",Red/Small,4
JLYWMKJW,Laptop,Clothing,Product_6CF2S,145.84,87,1,5x5x10 cm,01-01-2023,01-01-2025,P3625D,"ZEP,Q2S",Red/Small,4
G9X5G56Y,Smartphone,Electronics,Product_MKJO4,484.65,29,3,12x13x13 cm,01-01-2023,01-01-2024,5ZVMNO,"J1O,I9C",Blue/Medium,5
XTZDHFH0,Monitor,Clothing,Product_X10BG,130.02,63,3,10x19x19 cm,01-01-2023,01-01-2025,JDP5GS,"FXG,GNS",Blue/Medium,3
FJ9BY6ZM,Smartphone,Electronics,Product_CQ4H4,409.6,28,2,17x14x13 cm,01-01-2023,01-01-2025,RP7BV4,"4MF,IS3",Green/Large,4
OWVOTZ5I,Smartphone,Home Appliances,Product_V62VX,474.54,18,2,10x7x12 cm,15-03-2023,01-01-2024,MONX0I,"MTN,L99",Red/Small,5
P1I4EFRV,Laptop,Electronics,Product_TV5UD,81.04,15,1,7x5x16 cm,15-03-2023,01-01-2025,OHTLVU,"KAS,C5V",Red/Small,1
1UWKQAWN,Headphones,Home Appliances,Product_BAZU6,158.46,83,3,10x10x17 cm,15-03-2023,01-01-2024,5L9ZRC,"2YF,PTH",Red/Small,2
ZX4V0B3U,Monitor,Home Appliances,Product_LDB02,220.48,91,3,17x7x13 cm,01-01-2023,01-01-2026,UHNN0O,"1IF,5K7",Blue/Medium,2
FXZMRJKC,Headphones,Clothing,Product_YACC5,469.35,71,1,8x16x13 cm,01-01-2023,01-01-2025,CIQKFW,"1AF,M28",Red/Small,5
JWHUELIY,Monitor,Electronics,Product_EIDLU,310.55,56,1,9x13x14 cm,30-07-2023,01-01-2026,P15SN6,"6NF,M0J",Red/Small,3
02DLYICS,Monitor,Electronics,Product_VYKLD,337.11,100,1,18x9x5 cm,15-03-2023,01-01-2024,4EH88T,"ZQX,GPL",Red/Small,3
C5YJJ0PE,Monitor,Home Appliances,Product_BMUUS,81.59,58,3,6x8x13 cm,30-07-2023,01-01-2026,YHKCQ1,"6LN,VF0",Red/Small,3
5JJJ1A3V,Monitor,Electronics,Product_DWZ23,324.69,52,3,14x19x15 cm,30-07-2023,01-01-2025,3ECYEP,"HIK,IVL",Red/Small,5
N023WBE7,Headphones,Home Appliances,Product_NB7P6,370.01,31,3,19x10x8 cm,15-03-2023,01-01-2026,UJHI7O,"WPJ,IC0",Red/Small,2
06DBFDDQ,Smartphone,Clothing,Product_VDY5F,102.24,74,1,9x17x15 cm,15-03-2023,01-01-2026,YRH21Z,"FIM,QLO",Red/Small,3
1840ZZJ7,Smartphone,Electronics,Product_VAVT8,109.21,57,1,5x19x10 cm,15-03-2023,01-01-2025,F1F43M,"8WE,J1V",Red/Small,2
7CITHS1I,Headphones,Clothing,Product_1JKYB,302.38,51,1,10x6x17 cm,15-03-2023,01-01-2026,K5T2QJ,"J6R,Z37",Blue/Medium,5
J1SK78M5,Smartphone,Clothing,Product_P6X5S,174.62,90,2,14x10x20 cm,01-01-2023,01-01-2024,AFD8GQ,"CZX,5X9",Red/Small,5
1RM52WDT,Monitor,Home Appliances,Product_YYJM2,338.43,49,1,10x10x7 cm,30-07-2023,01-01-2024,XZ8WWO,"IAS,SP2",Blue/Medium,5
DI5LNPCF,Headphones,Clothing,Product_WSZWI,465.37,12,1,6x10x10 cm,01-01-2023,01-01-2026,E8LL8P,"OSW,3KY",Blue/Medium,5
B4BAMFW4,Laptop,Clothing,Product_J20QH,71.19,27,3,17x15x8 cm,01-01-2023,01-01-2026,L5Q431,"CSW,HUT",Green/Large,1
WA8P4IC8,Laptop,Clothing,Product_9RW8C,104.47,64,3,17x16x5 cm,30-07-2023,01-01-2025,LFAGPG,"WRM,JYW",Red/Small,3
4ED3PMNM,Smartphone,Electronics,Product_DOR0B,150.49,75,3,12x11x10 cm,01-01-2023,01-01-2024,V48KPU,"0N9,P0A",Green/Large,4
GN7ENBIW,Laptop,Home Appliances,Product_XLLUK,467.05,14,1,18x17x18 cm,15-03-2023,01-01-2026,9NWNLD,"JP9,2TC",Blue/Medium,3
3VS5XCWL,Headphones,Clothing,Product_W1NV4,149.54,92,1,7x15x15 cm,01-01-2023,01-01-2025,3DQBKV,"AHC,6OD",Red/Small,3
V30JV00J,Headphones,Electronics,Product_V1B2C,430.24,64,1,16x14x10 cm,30-07-2023,01-01-2026,QCBGJH,"10A,CTW",Red/Small,1
ZVGX2UON,Headphones,Home Appliances,Product_5GDLL,416.83,54,3,9x14x20 cm,01-01-2023,01-01-2025,72DWB5,"LNB,A3Z",Blue/Medium,4
ZDWJN6TY,Laptop,Clothing,Product_CBT81,379.63,92,1,6x20x7 cm,15-03-2023,01-01-2024,Y25MUD,"SIY,2Q0",Blue/Medium,2
6PH79S7P,Laptop,Clothing,Product_SIHF3,386.48,10,2,6x14x13 cm,15-03-2023,01-01-2025,DGJHY2,"G2W,PP1",Red/Small,3
142EX65V,Monitor,Electronics,Product_6O6II,49.47,85,3,6x19x11 cm,01-01-2023,01-01-2025,RJTQRK,"2HM,WSF",Green/Large,4
V1FMXZ19,Monitor,Home Appliances,Product_ZCR1D,212.56,40,2,10x6x6 cm,30-07-2023,01-01-2024,POUUR9,"22Z,9E1",Blue/Medium,1
T3X8FY6U,Smartphone,Electronics,Product_4JBYX,117.06,66,1,6x7x6 cm,01-01-2023,01-01-2026,36AUF5,"3MF,VUF",Green/Large,3
XWYQ71DQ,Laptop,Electronics,Product_L176G,315.23,2,1,10x14x16 cm,15-03-2023,01-01-2024,3CPXD8,"GEA,TA9",Green/Large,2
DFCGKTHO,Headphones,Electronics,Product_X6V1D,487.73,86,3,5x12x5 cm,01-01-2023,01-01-2025,CZHXB9,"ZD7,1VU",Green/Large,3
I577PB33,Laptop,Clothing,Product_NJWT7,376.07,70,2,11x7x11 cm,15-03-2023,01-01-2024,SO206N,"KKM,57M",Red/Small,1
O4ZSZAN2,Monitor,Electronics,Product_F09PA,482.36,30,2,10x6x8 cm,15-03-2023,01-01-2025,2KFTEM,"E3P,AZG",Red/Small,5
VBSSKXD8,Laptop,Clothing,Product_5DYSV,141.34,3,1,6x7x17 cm,30-07-2023,01-01-2025,AYFKL4,"7PF,DU0",Blue/Medium,2
HB18UWS9,Monitor,Home Appliances,Product_OEUKS,254.71,28,1,12x14x10 cm,15-03-2023,01-01-2025,WI12BS,"FX6,7NK",Red/Small,1
55YX3MX7,Monitor,Home Appliances,Product_KKKZE,155.8,45,1,6x9x19 cm,01-01-2023,01-01-2026,LT4N1X,"GUH,7KW",Blue/Medium,3
WY5R3CB9,Monitor,Home Appliances,Product_MLO20,69.12,54,3,6x17x20 cm,30-07-2023,01-01-2025,QXXB7B,"Y8P,MOP",Green/Large,1
KWG2H7M8,Laptop,Home Appliances,Product_ZDWIP,309.99,35,2,10x9x8 cm,30-07-2023,01-01-2026,QZ2QCR,"1SC,SQ8",Red/Small,5
YP1UTTG7,Headphones,Electronics,Product_WGB12,245.79,16,3,16x14x14 cm,15-03-2023,01-01-2026,E4O1RC,"5J9,5B9",Red/Small,5
X12HU6KD,Laptop,Home Appliances,Product_CRIM3,259.86,34,3,18x16x17 cm,01-01-2023,01-01-2026,5JCOUI,"IB6,JHL",Green/Large,4
7UWEYZSS,Headphones,Clothing,Product_8TC6C,30.08,30,2,7x8x18 cm,15-03-2023,01-01-2026,0H4NWC,"L96,BIA",Green/Large,3
YKVOEO3W,Monitor,Home Appliances,Product_65PGT,482.79,72,2,20x17x6 cm,30-07-2023,01-01-2026,05JLR3,"2Y0,3BB",Red/Small,5
65BLJI8W,Laptop,Home Appliances,Product_P3TTM,32.76,1,1,18x5x17 cm,01-01-2023,01-01-2026,S33U4V,"9NN,UGS",Red/Small,2
VIKN9MQO,Smartphone,Home Appliances,Product_ISZ8I,184.82,22,2,11x13x8 cm,15-03-2023,01-01-2024,3P0LU4,"I7D,VV8",Green/Large,2
LE833RRN,Headphones,Clothing,Product_ZVOKN,329.66,73,1,8x16x8 cm,01-01-2023,01-01-2024,RYTQLN,"YEQ,IE6",Red/Small,1
V4S81UI5,Monitor,Clothing,Product_R645Y,151.02,41,2,15x12x9 cm,30-07-2023,01-01-2025,XBHT63,"6SJ,5HY",Red/Small,5
2YKIB9ZD,Smartphone,Electronics,Product_LINJ7,263.79,6,3,13x17x5 cm,01-01-2023,01-01-2024,4XKFG2,"HUA,M23",Red/Small,4
PLQHK79D,Smartphone,Clothing,Product_PVBHE,74.4,44,3,9x5x8 cm,15-03-2023,01-01-2024,MXALIC,"JXH,IG8",Red/Small,2
R52P9QQ6,Smartphone,Electronics,Product_0P4KD,341.12,19,2,20x5x19 cm,15-03-2023,01-01-2024,UM14FF,"8YW,EGF",Green/Large,4
8PYDOVVT,Laptop,Electronics,Product_UV0AQ,463.55,61,3,9x9x15 cm,30-07-2023,01-01-2026,4R56XL,"3T3,T0A",Blue/Medium,4
NTDNZPS6,Smartphone,Home Appliances,Product_4LI4T,498.54,54,1,7x13x7 cm,30-07-2023,01-01-2026,2IPK34,"ZJH,CR2",Red/Small,5
SLWYHS7R,Laptop,Home Appliances,Product_BW6NG,454.07,20,2,19x17x12 cm,01-01-2023,01-01-2025,VDDYW3,"EJD,7PF",Red/Small,1
A6RNU9BD,Laptop,Clothing,Product_KTLF9,41.31,1,2,16x9x5 cm,15-03-2023,01-01-2025,VG6ENF,"N0U,AQC",Green/Large,5
FMWYETU6,Monitor,Electronics,Product_TEGY5,407.56,34,3,16x11x9 cm,15-03-2023,01-01-2025,X71KIG,"GKR,Y7F",Green/Large,1
RHO3GB4K,Monitor,Home Appliances,Product_ZE4C4,385.49,34,3,11x13x5 cm,15-03-2023,01-01-2026,UNLM19,"KSB,OFS",Red/Small,1
TLGJL1L3,Monitor,Home Appliances,Product_IJ80F,174.98,37,3,19x5x15 cm,30-07-2023,01-01-2025,03F52C,"JDL,J2D",Red/Small,1
BYYN8VNU,Monitor,Electronics,Product_0JQHT,445.25,74,2,20x16x11 cm,30-07-2023,01-01-2026,DWWMTZ,"DF8,KXA",Green/Large,3
5V4CTYO5,Smartphone,Electronics,Product_IYLDK,38.38,86,2,10x14x5 cm,01-01-2023,01-01-2026,5WH0O6,"Y1M,MJP",Green/Large,2
FUXM44AN,Smartphone,Clothing,Product_GOU4Y,148.3,12,1,9x14x11 cm,15-03-2023,01-01-2025,V9V4RL,"PMU,C9V",Red/Small,1
QNFCX5M8,Laptop,Clothing,Product_1FT06,358.94,34,1,15x9x9 cm,01-01-2023,01-01-2026,MJMQNI,"B9K,R3L",Green/Large,2
IX1JEYN8,Headphones,Clothing,Product_OTCZK,160.18,78,1,6x14x20 cm,01-01-2023,01-01-2026,7G6PUA,"LDQ,MDX",Green/Large,4
Z0T61S0N,Headphones,Home Appliances,Product_MEZKL,40.6,49,1,17x9x12 cm,01-01-2023,01-01-2025,NLJ3W6,"C1C,AHD",Green/Large,3
YA7ZJ8XV,Monitor,Home Appliances,Product_6RWJX,428.43,52,2,9x12x7 cm,30-07-2023,01-01-2026,704NRN,"OHV,OZJ",Red/Small,3
AGQM9NIV,Smartphone,Home Appliances,Product_KSXPN,90.89,91,1,6x7x8 cm,30-07-2023,01-01-2024,CQTGKU,"86W,6MD",Blue/Medium,1
1GIRNAPF,Laptop,Home Appliances,Product_ZI30T,391.34,97,3,13x9x7 cm,30-07-2023,01-01-2024,1CZZ8Y,"O01,JX6",Green/Large,2
OX2TYL70,Monitor,Clothing,Product_7GNP1,38.01,8,2,5x18x9 cm,15-03-2023,01-01-2024,R8JQN5,"OEG,85Q",Green/Large,3
4HEFLW03,Monitor,Clothing,Product_URTLP,80.18,40,3,9x9x5 cm,30-07-2023,01-01-2024,5WVSXQ,"WT5,LJE",Red/Small,1
ICCY3IFR,Laptop,Clothing,Product_DHFTT,123.58,63,2,7x12x8 cm,30-07-2023,01-01-2024,I945FJ,"END,AI4",Red/Small,2
R0RSKN0C,Smartphone,Home Appliances,Product_67928,213.8,79,1,14x17x10 cm,15-03-2023,01-01-2025,Q46W77,"SJU,BMK",Blue/Medium,1
2458KQKY,Headphones,Home Appliances,Product_6DCK1,434.54,23,2,14x11x17 cm,15-03-2023,01-01-2025,WB39J8,"0DB,DW1",Red/Small,3
0F45HH4G,Smartphone,Home Appliances,Product_LX2A5,54.25,81,1,6x5x6 cm,01-01-2023,01-01-2026,X8HB88,"VTE,HB6",Blue/Medium,5
03URUGQ6,Laptop,Home Appliances,Product_0QVG6,276.15,88,3,8x8x14 cm,30-07-2023,01-01-2024,074KNB,"4FP,RYB",Red/Small,2
7M9UAID8,Laptop,Clothing,Product_5NJGB,368.34,82,3,16x12x7 cm,01-01-2023,01-01-2024,H2M215,"69S,ZT9",Red/Small,1
IQMHOD60,Laptop,Clothing,Product_U6NZ8,277.91,61,1,11x18x7 cm,15-03-2023,01-01-2025,WQC62D,"NLX,IS5",Red/Small,3
A1XZ8SQH,Smartphone,Electronics,Product_R091T,140.78,54,3,20x5x17 cm,15-03-2023,01-01-2025,Q417XR,"MYO,HKR",Red/Small,3
DFUCKB7G,Smartphone,Clothing,Product_TSTT1,65.89,17,3,9x6x12 cm,30-07-2023,01-01-2025,MLZ4M0,"K8D,CBN",Green/Large,5
V0Y67ELU,Headphones,Home Appliances,Product_02SDK,211.58,96,3,11x18x13 cm,01-01-2023,01-01-2026,6XDNMU,"TAM,0G2",Blue/Medium,1
HM3PH7KQ,Monitor,Home Appliances,Product_8ET8P,410.35,37,2,12x5x16 cm,01-01-2023,01-01-2024,58TAZR,"1AG,UV1",Green/Large,1
O48ZESQA,Laptop,Electronics,Product_CW4YL,213.16,61,2,19x20x5 cm,15-03-2023,01-01-2026,P2DIOF,"WSH,8CP",Blue/Medium,3
8KNAWP99,Smartphone,Clothing,Product_Q6PX7,363.42,31,2,6x17x17 cm,01-01-2023,01-01-2025,X5MNKP,"PGC,9HQ",Green/Large,5
UVG3Y9ZB,Monitor,Electronics,Product_CKA7A,249.07,64,2,6x11x6 cm,15-03-2023,01-01-2024,06O1NL,"CXP,ABN",Blue/Medium,4
FRMCD9RJ,Monitor,Clothing,Product_4GQHV,259.92,73,2,11x10x10 cm,01-01-2023,01-01-2025,OE6S43,"M6E,MLD",Blue/Medium,5
JY4F3GIO,Smartphone,Clothing,Product_0O4E1,276.37,84,3,18x6x14 cm,30-07-2023,01-01-2026,4Y4M10,"Q9N,KAE",Blue/Medium,5
XO0PUCHI,Monitor,Electronics,Product_FSOY6,238.48,48,1,10x9x15 cm,30-07-2023,01-01-2024,ION5UN,"F8Y,IMG",Red/Small,4
RNEGXN6W,Smartphone,Electronics,Product_6874N,60.49,53,2,9x9x15 cm,30-07-2023,01-01-2024,DRLDOV,"JKW,4XG",Red/Small,2
354XJYPL,Laptop,Electronics,Product_VITLC,499.77,2,1,10x20x13 cm,01-01-2023,01-01-2024,X5XW80,"QW6,M92",Red/Small,3
88JBQC70,Laptop,Electronics,Product_W75YK,389.64,84,1,10x6x13 cm,30-07-2023,01-01-2025,G2V3FZ,"7GU,TYU",Green/Large,1
7DNBSWFV,Smartphone,Electronics,Product_JER72,27.36,68,1,9x11x17 cm,15-03-2023,01-01-2025,W8FQLW,"1S3,NU0",Blue/Medium,5
XNTCQGCN,Laptop,Electronics,Product_QPH41,141.34,51,2,6x12x18 cm,30-07-2023,01-01-2024,MHPHI1,"XL4,92D",Green/Large,3
B6JN4LZG,Monitor,Clothing,Product_8OE8P,110.14,47,1,5x7x17 cm,30-07-2023,01-01-2024,RDQVFB,"WFO,E45",Red/Small,5
05QP7K47,Headphones,Electronics,Product_VDGJY,215.62,23,3,9x14x15 cm,30-07-2023,01-01-2025,2CJ0MI,"PB6,T3X",Blue/Medium,2
E4OV9EWJ,Monitor,Home Appliances,Product_DEYCV,375.87,40,2,16x5x5 cm,15-03-2023,01-01-2024,DEVJFI,"OBJ,U7N",Green/Large,1
ZJN45VIX,Headphones,Electronics,Product_KH9DN,273.2,15,3,20x17x19 cm,01-01-2023,01-01-2025,P7CK0R,"FAF,XQS",Red/Small,5
W7YNDDLF,Monitor,Electronics,Product_GZF3G,262.19,44,1,11x12x20 cm,30-07-2023,01-01-2024,RBM762,"COI,DZ1",Blue/Medium,5
O0CXBVKC,Laptop,Electronics,Product_D6P7Q,124.5,86,2,11x6x15 cm,30-07-2023,01-01-2024,93G47P,"73Y,8FD",Green/Large,1
SD68PITF,Monitor,Clothing,Product_24YKZ,361.08,65,1,7x6x10 cm,30-07-2023,01-01-2025,LSVXTO,"KVX,SXX",Blue/Medium,2
2Q91OFVI,Laptop,Home Appliances,Product_XM7SA,398.64,13,1,12x8x9 cm,01-01-2023,01-01-2025,3NCR7T,"16U,57Z",Red/Small,2
O62IZ4UH,Laptop,Electronics,Product_S3BIR,86.86,27,3,19x11x7 cm,01-01-2023,01-01-2024,ZPXZ6D,"YTM,83L",Green/Large,1
9XMC5I66,Headphones,Clothing,Product_XW853,356.13,56,3,14x13x13 cm,01-01-2023,01-01-2026,I6GEU0,"DOE,E7L",Green/Large,2
1ATJWCOY,Laptop,Electronics,Product_74M5N,149.17,93,2,8x13x8 cm,01-01-2023,01-01-2025,EEM33F,"98S,KCY",Red/Small,5
RAUIPCL0,Monitor,Home Appliances,Product_6BYD0,444.98,66,3,11x8x16 cm,15-03-2023,01-01-2025,P4RMVX,"AE6,0QW",Green/Large,1
4HY3CZXZ,Monitor,Clothing,Product_DXBHE,268.5,8,3,19x15x12 cm,01-01-2023,01-01-2025,CAM1C6,"IGA,WTD",Red/Small,4
NG85UZUE,Headphones,Electronics,Product_UBDJP,247.06,10,1,12x18x6 cm,01-01-2023,01-01-2026,8THQC7,"SDC,NN2",Blue/Medium,2
PF2QFLWC,Headphones,Clothing,Product_3V2MT,250.81,9,1,17x16x12 cm,30-07-2023,01-01-2024,TU7XD3,"JUP,TN0",Blue/Medium,3
JQHJCIYJ,Headphones,Clothing,Product_R0UIH,367.64,84,2,5x8x17 cm,01-01-2023,01-01-2026,5ZWTW7,"RD9,L5M",Red/Small,1
GHJ0VHK5,Headphones,Clothing,Product_9SW2V,239.6,92,2,18x15x17 cm,15-03-2023,01-01-2025,L2908M,"UQH,JXS",Green/Large,2
